,p_val,avg_logFC,pct.1,pct.2,p_val_adj
GRIA4,0.00240994737591134,-0.0369680938221647,0.018,0.054,1
POLR1D,0.00241290940144925,-0.0725950355169921,0.342,0.429,1
RBM23,0.00241350843484876,0.0668108937502021,0.194,0.13,1
PRCD,0.00242560351865098,-0.0357266287341,0.018,0.054,1
IL11RA,0.00243004387435609,0.0393415250549963,0.088,0.045,1
JADE1,0.00244318268958557,-0.0690042210867835,0.088,0.147,1
SOD1,0.00244497376517479,-0.0812956357916135,0.714,0.789,1
RGMA,0.00244628414673549,0.0458879276370203,0.095,0.05,1
NDUFS7,0.00244763830983655,-0.070072747246446,0.257,0.342,1
PARK7,0.00244826716248717,-0.0771450162102046,0.764,0.857,1
C1QB,0.00245784997553528,-0.0293894634921321,0.038,0.012,1
HSPD1,0.00246405623307924,0.1933668994501,0.597,0.578,1
PPP2R3A,0.00246605850897652,0.0593024789961508,0.115,0.066,1
MFSD12,0.00247023119865465,0.0572867118817769,0.131,0.077,1
KDM2B,0.00247886906157574,0.0382317701969008,0.063,0.028,1
CCSAP,0.00247886942375828,0.0403392525364656,0.063,0.028,1
DMTF1,0.00247974964477906,0.0615913906062089,0.18,0.118,1
SCD,0.00248070303603111,0.0820997689311936,0.128,0.076,1
TOR1AIP1,0.00248332092492056,0.0842714569296413,0.261,0.191,1
ZNF587,0.00248938526741043,0.0475889944850133,0.086,0.043,1
MRVI1,0.00249053135667298,-0.0459548690181313,0.176,0.257,1
UGCG,0.00249303137624167,-0.0935244182488005,0.306,0.389,1
AR,0.00250823202598041,0.176344821730555,0.554,0.531,1
KIF13A,0.00251310416742459,0.0700103929522705,0.16,0.102,1
SLFN12L,0.00252841064509938,0.0249346900058456,0.023,0.004,1
MEOX1,0.0025284146818103,0.029301509172186,0.023,0.004,1
ATP5MPL,0.00252869098389229,-0.0728362551549558,0.394,0.488,1
FAXDC2,0.00253841823093408,-0.0581876536968897,0.07,0.125,1
DHRS3,0.00253962813938393,-0.0415105715740986,0.029,0.071,1
TLE4,0.00254338792412074,-0.0787159256241654,0.216,0.295,1
NBL1,0.00254442058826048,-0.132199166594238,0.775,0.823,1
IL1RL1,0.00254588639995927,-0.0515712473976525,0.005,0.03,1
MEIS1,0.00255737943872319,0.063619094636343,0.196,0.131,1
MCRIP1,0.00255957641877973,-0.0623535373963279,0.345,0.439,1
YWHAG,0.00256318890680324,0.0781866220693765,0.288,0.215,1
NCAM1,0.00256436007377826,0.0183484971529889,0.023,0.004,1
ERGIC3,0.00257049315836497,-0.0701968540357241,0.295,0.383,1
LATS1,0.00257337586278356,0.0629432257291781,0.173,0.113,1
CAPN6,0.00259304846486285,0.0192440864359265,0.023,0.004,1
HLA-DPA1,0.00259527136339844,-0.000620892153243124,0.101,0.055,1
AMOTL1,0.00260761638961053,0.0772759101699206,0.266,0.195,1
ERP29,0.00261213188235189,-0.0760446113220179,0.547,0.64,1
ZNF688,0.00262097679586286,-0.0558781838482271,0.072,0.127,1
TP53RK,0.00262183402340392,0.0568034878013724,0.176,0.114,1
SELENOP,0.00266891259728601,-0.108271540338232,0.631,0.72,1
SNRPD1,0.00267180648315287,0.0832597810414273,0.396,0.318,1
ZSWIM4,0.00270091768647819,0.0352797584469845,0.061,0.026,1
HCFC1R1,0.00270531621277207,-0.0904548308204979,0.39,0.481,1
ACTN1,0.00271986075293189,0.158277134226409,0.484,0.423,1
NAA50,0.00272193396707523,0.0662999075357111,0.236,0.166,1
TENT4B,0.00273555960799262,0.0510535362465309,0.128,0.076,1
GPATCH2,0.0027504243125327,0.0580372889646339,0.221,0.152,1
AKAP13,0.00275469315577111,0.109454794412196,0.516,0.459,1
FKBP8,0.00275478808235405,-0.0823870061332013,0.385,0.464,1
IGFBP6,0.00276047893240927,-0.10444390223099,0.552,0.617,1
STK17B,0.00279162402504686,0.0965266286927711,0.194,0.131,1
STK16,0.00283025882993491,-0.0477527764043101,0.068,0.122,1
EBNA1BP2,0.00284215042353894,0.0590998008805477,0.185,0.122,1
DEGS1,0.00284375690264648,0.0662680254851257,0.367,0.284,1
CRTAM,0.00285174719341776,0.0187578051687457,0.016,0.001,1
LIN7A,0.00285387404459367,-0.0454190530580899,0.065,0.119,1
SEMA5B,0.00285572927462558,-0.0323983221957284,0.011,0.042,1
BCHE,0.00285582676330573,-0.0475345310957178,0.05,0.098,1
SCN7A,0.00285736176266354,0.01433301918839,0.016,0.001,1
WFS1,0.00286131593990791,-0.049174072391528,0.061,0.113,1
SEC24D,0.00287137880550023,0.0855555418701455,0.304,0.232,1
SAMD9,0.00287372678585636,0.110195283004589,0.153,0.1,1
TMEM248,0.00287385129559938,0.0935377536143628,0.372,0.299,1
ATG7,0.00289002804376798,0.0739081556209639,0.099,0.055,1
UBE2Z,0.00289305023033039,0.0772759101699206,0.264,0.194,1
PSMA2,0.0028954326648334,0.090966948286365,0.387,0.315,1
DDX10,0.00289577056178983,0.0520791986012107,0.113,0.064,1
CEACAM6,0.00289754381810218,0.0126288473172072,0.016,0.001,1
PAG1,0.00290376659106106,-0.0599948613308337,0.153,0.225,1
HMGN1,0.00292177911633292,0.104016760937466,0.655,0.613,1
ZDHHC6,0.00293136066949326,0.0473805843738271,0.106,0.059,1
PSENEN,0.00293254633390783,0.0850235591288192,0.245,0.18,1
EIF4A3,0.00294682226402414,0.100782051619024,0.264,0.197,1
CMTR2,0.00295387225791576,0.05366133026746,0.133,0.08,1
ZNF394,0.00295514450560007,0.0574470286872694,0.124,0.073,1
TLE5,0.00296058630530261,-0.0629457911433065,0.52,0.623,1
NUCB1,0.00296436049947262,-0.071306506126004,0.419,0.512,1
PROM1,0.00296550839639519,-0.0194684928939345,0,0.02,1
L1CAM,0.00296564800316993,-0.0207530145862912,0,0.02,1
CYP24A1,0.00296595515200977,-0.0284256864979515,0,0.02,1
CPA3,0.00296609344172549,-0.0949526751827492,0,0.02,1
TPSAB1,0.00296614131214739,-0.133531392624523,0,0.02,1
UAP1L1,0.00297984611958531,-0.0350313916275151,0.02,0.056,1
TLR4,0.00298929581758456,-0.0432882402142667,0.052,0.101,1
ID2,0.00300588318608197,0.146270144271894,0.284,0.214,1
SKIL,0.00300616699278126,0.0855177799439805,0.185,0.126,1
SPTY2D1,0.0030494020044292,0.0581342971252521,0.16,0.102,1
GCFC2,0.00305697587300517,0.0482783274677863,0.097,0.052,1
RAB1A,0.00306520224522057,0.0773128061627565,0.333,0.258,1
SH3PXD2A,0.00307139047423945,-0.0797186121776626,0.403,0.495,1
CDKN2AIP,0.00309141803303775,0.0554895114629781,0.173,0.113,1
SOX4,0.0030999110588339,-0.0121467581213168,0.619,0.73,1
TCOF1,0.00310494636191111,0.0477231773055096,0.106,0.059,1
GTF2H5,0.00310896739357387,-0.057005760166094,0.264,0.353,1
PTP4A3,0.00311287382989407,-0.0841775047172258,0.077,0.131,1
TMEM167B,0.00312893471002344,0.0629432257291781,0.173,0.114,1
G0S2,0.00313278997567511,-0.142686157579492,0.122,0.186,1
GRIK1,0.00313811736826171,0.021439476999362,0.025,0.005,1
ARHGAP29,0.00315538175700745,-0.0498375201324976,0.196,0.282,1
RGPD5,0.00315609685359433,0.0352797584469845,0.056,0.024,1
CDH15,0.00315616707320422,0.0192440864359265,0.025,0.005,1
COA8,0.00316631210597876,-0.06715632367965,0.153,0.223,1
EIF5,0.00316633584201896,-0.0673446234191544,0.595,0.7,1
UBE2I,0.00318748994084107,0.0903908522477487,0.545,0.474,1
ARNTL2,0.003188516257054,0.0201365452189462,0.025,0.005,1
CNGA1,0.00320207497066124,-0.0358435062561032,0.02,0.056,1
FOSL2,0.00320418269569341,0.104617830859992,0.295,0.227,1
RARRES1,0.00320657053899915,-0.143971737554098,0.266,0.351,1
ABL2,0.00322401981787634,0.104442107097294,0.191,0.132,1
KLHL24,0.0032357571390148,-0.0682061925424868,0.153,0.223,1
COL24A1,0.00324551983037626,0.0598242934861886,0.14,0.087,1
DDIT4,0.00324617540816474,-0.0670679076527141,0.097,0.156,1
ANAPC7,0.00325015609978679,0.0539706182347281,0.142,0.088,1
CCDC125,0.00326466639213777,0.0327423176148742,0.054,0.022,1
BCCIP,0.00327811938407118,0.0541102214070229,0.135,0.083,1
CLU,0.00328284668346305,-0.158586590995475,0.119,0.182,1
GPX3,0.00328374770011135,-0.0415105715740986,0.025,0.063,1
RNF144A,0.00330736428775191,-0.0543938656927727,0.151,0.224,1
GTPBP6,0.00330916141214564,-0.0620090931224397,0.137,0.204,1
NDRG1,0.00331106720860175,-0.0689597506788007,0.198,0.275,1
ZBTB21,0.00332795872413346,0.048170068981663,0.104,0.058,1
LIG3,0.0033285081210909,0.0488429131446071,0.086,0.045,1
B3GNT7,0.00333146537803007,0.0111983253100295,0.011,0,1
ACY1,0.00333146537803007,0.0111983253100295,0.011,0,1
H2AC4,0.00333146537803007,0.0111983253100295,0.011,0,1
WSCD2,0.00333146537803007,0.0111983253100295,0.011,0,1
ADAMTS17,0.00333146537803007,0.0111983253100295,0.011,0,1
ZNF497,0.00333146537803007,0.0111983253100295,0.011,0,1
TMPRSS2,0.00333146537803007,0.0111983253100295,0.011,0,1
CBLN4,0.00333146537803007,0.0111983253100295,0.011,0,1
ZSCAN1,0.00333146537803007,0.0111983253100295,0.011,0,1
MS4A1,0.00333153489857733,0.0332256476283204,0.011,0,1
SETD5,0.00333691306468702,0.0706064554512914,0.327,0.252,1
LMO3,0.00334736161094512,-0.032553075613048,0.018,0.052,1
CREB3,0.00335183614608023,0.0662999075357111,0.239,0.17,1
CMSS1,0.00338017817256172,0.0768588627369974,0.16,0.105,1
SSR3,0.00339343383547527,0.152873834879095,0.669,0.654,1
TNFAIP2,0.00339643235538816,0.08275498896355,0.187,0.127,1
ENPP1,0.00340296654625495,0.08417487877575,0.144,0.09,1
PLXND1,0.00340486558233225,-0.0607884353969471,0.14,0.207,1
DYNC1H1,0.00340857122561502,0.0856144745984531,0.52,0.45,1
GTPBP4,0.00342488212438197,0.0544643054482001,0.176,0.115,1
SLC41A3,0.00343533771721746,-0.0543395476825366,0.09,0.148,1
SRI,0.00343595469987992,-0.0736393946425206,0.464,0.565,1
PTGFRN,0.0034398596110287,0.0772336864262969,0.176,0.118,1
HBA2,0.00345191153089677,-0.129037003036683,0.005,0.029,1
SCGB2A1,0.00345191153089677,-0.179355051384168,0.005,0.029,1
RSAD2,0.00346339360174025,0.060794135399617,0.074,0.037,1
CRELD2,0.00346779153174972,0.0759503510178149,0.273,0.203,1
FMNL3,0.00346925233918641,0.0440874089144815,0.065,0.03,1
RASAL3,0.0034814763064796,0.0375282879308154,0.027,0.007,1
GLI3,0.0034822000198152,0.0707407388556721,0.196,0.135,1
RPS11,0.00348742633437593,-0.0902791765077331,0.986,0.995,1
PPA1,0.00349408629623893,0.207811759726834,0.417,0.364,1
USP11,0.00351032467888758,0.0664513274000658,0.214,0.149,1
BCAS2,0.00351057801162332,0.0690961162602765,0.178,0.119,1
ACAN,0.00351462701115558,0.0499010480209205,0.027,0.007,1
DTNBP1,0.00351477887715612,-0.0479996741355866,0.061,0.111,1
SLITRK5,0.00352855649461621,0.0440027711903395,0.065,0.03,1
NR4A3,0.00354923275544078,0.0407217113231703,0.065,0.03,1
MED1,0.00354935650172919,0.0617702050668147,0.169,0.111,1
TRAF3IP3,0.00355349776916942,0.0399537075044792,0.05,0.02,1
ABCG1,0.00357596543767878,0.024512919818745,0.027,0.007,1
PDK2,0.00358970786499927,-0.0481918543476977,0.083,0.14,1
SOX12,0.00359291053106519,-0.0437156210883551,0.045,0.09,1
ZNF45,0.00359989653973398,0.0223271265987649,0.027,0.007,1
TRIM14,0.00360404036572711,0.0280470242245678,0.052,0.021,1
ZNF638,0.00360931874027051,0.0853308537031461,0.378,0.305,1
TCEAL1,0.00362635879839916,-0.0617335052242815,0.214,0.294,1
EIF3G,0.00362692389723494,-0.0678950398246415,0.563,0.65,1
SHMT2,0.00362985721038217,-0.05022431553743,0.088,0.145,1
TMEM161A,0.00364920428741633,-0.0482110693200049,0.072,0.126,1
VCL,0.00365814950340349,0.128622493572452,0.556,0.498,1
SP3,0.00365881229983918,0.079234356526399,0.313,0.24,1
PCBP3,0.00366140758484354,-0.0314275458332109,0.014,0.045,1
FLNC,0.00366450664557624,0.0318907188991307,0.05,0.02,1
PNRC1,0.00367079120196414,-0.0597821852662341,0.773,0.878,1
GXYLT2,0.00367098970430902,0.0514291728998272,0.099,0.055,1
TALDO1,0.00367415029605637,-0.0738917148576196,0.264,0.347,1
RSKR,0.00369022419208622,0.0288925787994865,0.05,0.02,1
NIPAL2,0.00369369876261397,-0.0586736804379273,0.083,0.139,1
MPPED2,0.0036959096589424,0.0373532332257731,0.065,0.03,1
PSMC4,0.00369947948584849,0.0698986132327211,0.255,0.186,1
IKBIP,0.00370009094055526,0.0933271702759547,0.403,0.333,1
SNRPD2,0.00370063321379755,-0.076499646713781,0.604,0.674,1
MARCKS,0.00370815153945876,0.178490003603557,0.622,0.585,1
CBR3,0.00370834877208933,-0.0486653358082662,0.07,0.123,1
RIC8B,0.00371746760360271,0.0381361115070331,0.077,0.038,1
ETV3,0.00372274641357534,0.0368774580998369,0.077,0.038,1
NRXN2,0.00373177861676251,-0.0561155825804789,0.155,0.225,1
THG1L,0.00373841479642749,-0.0540490239824753,0.097,0.156,1
EXOSC1,0.00375237746516981,0.0548846833877132,0.155,0.1,1
GADD45G,0.00375797491659284,0.248991749147463,0.302,0.242,1
PHYH,0.00376508864392437,-0.0484387025409081,0.074,0.128,1
BTN3A1,0.00376583460788838,0.0565315300960333,0.131,0.08,1
SLC2A8,0.00376916999707663,-0.0383850264007098,0.038,0.081,1
ETV6,0.00377353796624209,0.0553295278665889,0.146,0.092,1
TMEM39A,0.00378939923933795,0.0438366448664628,0.092,0.05,1
STT3A,0.00379250981341745,0.0645726698803596,0.207,0.144,1
SLC38A2,0.00379944367182784,-0.0805885903860564,0.412,0.503,1
TTC32,0.00382118508335433,0.039064555104465,0.063,0.029,1
LBR,0.00383266893921704,0.054915916237535,0.185,0.123,1
BRAF,0.00384707761983745,0.0622310335167537,0.135,0.084,1
PRKCH,0.00384916507935836,0.0340695534328223,0.029,0.008,1
ETFB,0.00385882499217799,-0.061857382585852,0.239,0.322,1
HSPA4,0.00386110011186055,0.0692953670778641,0.282,0.211,1
TTC14,0.00386476728502233,0.0791254739947374,0.268,0.201,1
SPINK5,0.00387071589623399,-0.0638975057007962,0.011,0.041,1
ATP13A3,0.00387289391224243,0.0593759152626841,0.182,0.122,1
TSTD1,0.00387469530428715,0.0741455553849237,0.101,0.058,1
BCLAF1,0.00387623652166167,0.0979409651548285,0.473,0.41,1
PYHIN1,0.00387829035426203,0.0297405423432368,0.029,0.008,1
PTGR2,0.00388752040355278,0.0369570727649002,0.063,0.029,1
ATF4,0.00388795361536405,-0.0715563711458754,0.466,0.564,1
GPR4,0.00389229867149374,-0.0258062441938498,0.007,0.033,1
ABHD2,0.00389397466728265,0.0936208129149755,0.347,0.271,1
CYS1,0.00389397761062441,0.0563845440919687,0.117,0.069,1
SLC39A7,0.00389779149346775,0.0789770452418797,0.41,0.334,1
VILL,0.00390285969173189,-0.0270712665004366,0.009,0.037,1
MIF,0.00390585342752505,0.123927042210273,0.561,0.533,1
PCLAF,0.0039290387731145,-0.0537333033475092,0.009,0.037,1
CCDC80,0.00393624555094421,-0.0636064441974464,0.867,0.913,1
GAP43,0.00393707161163421,0.0275689888297291,0.029,0.008,1
MIS18A,0.0039444295863679,0.0377462335760342,0.074,0.037,1
TNPO1,0.00394938674934051,0.0832798795239925,0.243,0.178,1
DDX58,0.00395100522294145,0.0664705662471464,0.158,0.102,1
MMP7,0.00395586907857725,-0.117054009881994,0.009,0.037,1
CACNA1H,0.00397514683262898,-0.0465916034893281,0.05,0.096,1
ANXA11,0.00397742493539963,-0.0666284039111921,0.304,0.389,1
SFXN1,0.00398989118004381,0.0590310160096422,0.158,0.102,1
PRPF40B,0.00400790263231756,0.0405954437145901,0.083,0.043,1
YBX3,0.00401702996040899,-0.0880582528154824,0.667,0.74,1
HERC6,0.00402326651197999,0.0327287366553791,0.063,0.029,1
GARS1,0.00402659298881574,0.0541656056815953,0.171,0.113,1
RAPGEF6,0.00403012561140734,0.0271655008952687,0.045,0.017,1
ABCC3,0.00404150221517223,-0.0458731192283764,0.043,0.087,1
KCNE3,0.00404354541475574,0.0335720649149585,0.063,0.029,1
RPL9,0.00404579444409356,-0.0449667349199596,1,0.999,1
KATNAL1,0.00405386193650325,0.0594282836217336,0.173,0.115,1
TULP3,0.00408582396697191,-0.0559226470660374,0.158,0.228,1
TENT5B,0.00411374232626908,-0.0181823190831903,0,0.018,1
TMPRSS11A,0.00411391080032675,-0.0194684928939345,0,0.018,1
HP,0.0041140552098293,-0.0335082895614172,0,0.018,1
PSMD13,0.00411629147915867,0.0592534431632061,0.331,0.252,1
DENND10,0.00411688420887442,-0.0529886168033192,0.086,0.142,1
FUOM,0.00411768347242042,0.0547429208214821,0.155,0.1,1
FHL1,0.00414756816958498,-0.0627662256912168,0.133,0.199,1
TBL1X,0.00414951928305109,-0.0538760687128743,0.14,0.207,1
ZNF584,0.00417136349991608,0.0262974935851192,0.043,0.016,1
KDM3A,0.00420452853455069,0.0401574298025893,0.083,0.043,1
TSPAN9,0.00421671832241006,-0.0498681381573313,0.23,0.312,1
GPBP1L1,0.00421709044485676,0.0575325484568344,0.173,0.115,1
CCP110,0.00423610147086814,0.0476191909127783,0.113,0.066,1
KIAA1143,0.00424417679507468,-0.0483159052177355,0.126,0.193,1
TMEM242,0.00424652844520642,-0.0676642673652613,0.169,0.237,1
CCDC85C,0.00424747291019943,0.0271431382855513,0.034,0.01,1
ARHGAP45,0.00425114967676886,0.0318990008498615,0.038,0.013,1
DPH3,0.00427429837477953,0.0587899046706771,0.133,0.083,1
NAGK,0.00427951628770194,0.0681167498835367,0.241,0.176,1
ATG16L2,0.00428024211901116,-0.0310291196114956,0.018,0.051,1
PRTG,0.00428609414537615,0.0249715847720435,0.034,0.01,1
U2AF1L4,0.00428779196952556,0.0410354682485006,0.081,0.042,1
PES1,0.00428779196952556,0.0410354682485006,0.081,0.042,1
EIF2S1,0.00430043046230455,0.0615153825493182,0.225,0.16,1
NATD1,0.00432078779137705,-0.0404880765974887,0.027,0.064,1
NDUFA9,0.00434015917483742,0.0450810099097452,0.158,0.101,1
CPXM2,0.00434243170285892,-0.0348323312937124,0.056,0.106,1
REEP5,0.0043528785292568,0.0942956643434998,0.502,0.444,1
PSD4,0.00436398401641928,0.0267193113465491,0.036,0.012,1
NFATC2,0.00436398401641928,0.0267193113465491,0.036,0.012,1
MLLT11,0.00437261306385167,0.0236754083105968,0.036,0.012,1
RPS27AP5,0.00437261306385167,0.0236754083105968,0.036,0.012,1
UBE2QL1,0.00437261306385167,0.0236754083105968,0.036,0.012,1
ASIC2,0.00437261306385167,0.0236754083105968,0.036,0.012,1
PLBD1,0.00438261084112806,0.0575325484568344,0.169,0.111,1
CADM4,0.00438553485022449,-0.0350313916275151,0.023,0.058,1
GCAT,0.00438553485022449,-0.0350313916275151,0.023,0.058,1
MYCN,0.00441007504588805,0.0218550539766469,0.018,0.003,1
MIS18BP1,0.00441301377384347,-0.0733153724441652,0.216,0.291,1
AFF3,0.00441522133125751,0.0442811469864513,0.081,0.042,1
TRPA1,0.00442429826679716,-0.0371721699755005,0.036,0.077,1
ADNP,0.00442446871991677,0.0851793951895991,0.277,0.21,1
KLHDC7B,0.00442514068333811,0.0196548330670443,0.018,0.003,1
GOLGA8O,0.00445532955204687,0.0152398148579276,0.018,0.003,1
GPR137,0.00447643374738026,-0.0461236012836388,0.083,0.139,1
NUFIP2,0.00447975806795404,0.0823931444037663,0.347,0.273,1
NUAK1,0.00450583704143194,0.0735231070297613,0.169,0.113,1
ADAMTS19,0.00451683924691459,0.0139334789438721,0.018,0.003,1
SRSF1,0.00451927587664404,0.0664058509620206,0.205,0.143,1
F13A1,0.00452302966778167,0.222560889560035,0.387,0.329,1
TMEM41B,0.00452369402145562,0.0589116212490935,0.144,0.092,1
CMC2,0.00452770930771492,-0.064876141966283,0.155,0.223,1
CREBZF,0.00452884514607034,0.090531182248007,0.248,0.185,1
NR1H3,0.00452980999887402,-0.0416138506859902,0.052,0.098,1
LAMA3,0.00453495492231273,-0.0520229490128358,0.045,0.089,1
MARCHF2,0.00453578859539222,-0.049819404026373,0.077,0.13,1
EIF4E3,0.0045575142428868,0.0482783274677863,0.095,0.052,1
MEF2A,0.0045578030470862,-0.0853386427628403,0.207,0.275,1
AOC3,0.00456302195649447,-0.0386441720852251,0.032,0.071,1
CBY1,0.00458218090535328,-0.0610171502369009,0.16,0.228,1
TMEM175,0.0045980084267175,0.0430303650847987,0.088,0.047,1
ATAD1,0.00462669528878149,0.0493618420595631,0.227,0.16,1
OGA,0.00462926052686377,0.0679756047384092,0.25,0.183,1
TMEM98,0.00463641658935569,-0.0895730520898106,0.484,0.556,1
FAP,0.00466575377429092,-0.0924770151661263,0.419,0.499,1
SPATA7,0.00467945429332711,-0.0500423863073987,0.081,0.135,1
OXCT1,0.00468262058260721,-0.0513478550239773,0.05,0.094,1
RNF207,0.00470156746885261,0.0402172777108576,0.079,0.041,1
C21orf91,0.00470156746885261,0.0402172777108576,0.079,0.041,1
ACTA2,0.00471581950044712,-0.195676835128829,0.286,0.364,1
CMPK1,0.00474142768184443,0.0970994918446948,0.363,0.295,1
ZFC3H1,0.00477359636341796,0.0651881786830207,0.232,0.166,1
TARS1,0.00477599052817667,0.073448003762734,0.221,0.159,1
PEBP1,0.00477913006316973,-0.068241266621869,0.82,0.9,1
UBIAD1,0.00479302903293897,0.0369170142795063,0.07,0.034,1
RTN4RL2,0.00481612555521063,-0.0226565994781116,0.005,0.028,1
AKNA,0.00482508777353019,0.0649893912854871,0.104,0.06,1
ZCCHC2,0.00483252415042262,0.0483879289391049,0.086,0.046,1
SURF1,0.00484527387420628,-0.0643643255886187,0.2,0.271,1
MTF2,0.00485563385348612,0.0625918506326511,0.151,0.098,1
MSLN,0.00486139999666671,-0.0305693283486248,0.005,0.028,1
MAP2,0.004865842914573,0.0344368223233388,0.056,0.025,1
HSPA14,0.004865842914573,0.0344368223233388,0.056,0.025,1
NHSL2,0.00487578271332659,0.045350126823445,0.101,0.058,1
MUC5AC,0.00489377222307488,-0.0433725679117491,0.005,0.028,1
DOP1A,0.00490193226580871,0.0421496055264131,0.095,0.052,1
FUCA1,0.00491655427688727,0.0368774580998369,0.079,0.041,1
ZNF557,0.00491655427688727,0.0368774580998369,0.079,0.041,1
TP53BP1,0.00495255141426658,0.080590891275114,0.221,0.16,1
MED4,0.00495451756709093,0.0818158407148374,0.333,0.265,1
STARD5,0.00495836329448746,-0.0370712534944256,0.029,0.067,1
PIGX,0.00496463452832441,-0.0500810661639013,0.07,0.121,1
KPNA5,0.00497009523034005,0.0584582428785783,0.144,0.092,1
IL1R2,0.00497770171519049,-0.0411429125844799,0.011,0.039,1
MDC1,0.0050300629148327,0.0402778804978139,0.068,0.033,1
KANSL1,0.00507413163121696,0.076981850451486,0.264,0.198,1
TMEM167A,0.00507873775493796,0.089977795816447,0.437,0.37,1
KRT7,0.00508941470402195,-0.0618573825858521,0.007,0.031,1
NLK,0.00510589190966101,0.0352501830289945,0.068,0.033,1
KCTD1,0.00510812192396517,-0.0465890729232532,0.061,0.109,1
NEURL1B,0.00511119011751938,-0.0597910015170531,0.088,0.143,1
XRN2,0.00512667091671946,-0.0680210016410038,0.349,0.435,1
PSMD3,0.00513373494774882,0.0617723720431784,0.2,0.14,1
KIAA0895L,0.0051425247282984,-0.0355740617950597,0.025,0.06,1
TNFRSF1B,0.00515900326543877,0.0452601218731119,0.101,0.058,1
PAWR,0.00516320928146031,-0.0530937126637296,0.221,0.298,1
